key,description,weight,predicted_weight,absolute_error,weighed_absolute_error,url
m4egh2,sauce coktail,10.0,25,15.0,0.0008975103064100186,https://www.myfoodrepo.org/api/v1/subjects/m4egh2/dish_media/7ff5fe61-b9cd-45c6-8df8-44a690a86b0c
wrah5h,framboises,35.0,50,15.0,0.003141286072435065,https://www.myfoodrepo.org/api/v1/subjects/wrah5h/dish_media/c0fb0561-9aaf-42ef-b18e-2677b0c8f7d7
6fwmw2,sauce à salade italienne,30.0,15,15.0,0.0026925309192300556,https://www.myfoodrepo.org/api/v1/subjects/6fwmw2/dish_media/56829e0c-d2f4-46f2-9357-b6c331e0a734
p8a2w5,carottes,25.0,40,15.0,0.0022437757660250467,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/9db1412f-0390-4151-9d81-2b27a4f9a0d9
p8a2w5,salade russe,75.0,90,15.0,0.00673132729807514,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/d767c564-a3e6-4306-b022-ea44636699d8
p96w4a,tomate,25.0,40,15.0,0.0022437757660250467,https://www.myfoodrepo.org/api/v1/subjects/p96w4a/dish_media/0b30b5d8-e33f-4dd8-9031-8ca14d954da4
6fwmw2,avocat,35.0,50,15.0,0.003141286072435065,https://www.myfoodrepo.org/api/v1/subjects/6fwmw2/dish_media/4198fd55-f46c-4b22-a0ab-215e7f648628
p96w4a,poulet,65.0,50,15.0,0.005833816991665121,https://www.myfoodrepo.org/api/v1/subjects/p96w4a/dish_media/b551541c-3e37-4889-b523-ea688aa26efa
xjvrtk,salade verte,65.0,50,15.0,0.005833816991665121,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/32289b41-a85a-4563-8e38-c47e7693d2d0
p8a2w5,tisane,235.0,250,15.0,0.02109149220063544,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/f20bda43-3ec1-4910-ae6e-3ed5c6f5745a
p8a2w5,noix de cajou,35.0,50,15.0,0.003141286072435065,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/01436211-335e-4532-bd79-4a52a6e49d4b
xjvrtk,kiwi,65.0,50,15.0,0.005833816991665121,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/f94214a5-4359-4dcf-8967-f5529d47f44a
2ahgvr,flocons d'avoine,25.0,40,15.0,0.0022437757660250467,https://www.myfoodrepo.org/api/v1/subjects/2ahgvr/dish_media/fd966b55-230a-4e0e-818b-3580319800c6
wrah5h,carottes,15.0,30,15.0,0.0013462654596150278,https://www.myfoodrepo.org/api/v1/subjects/wrah5h/dish_media/19a2e7b0-7aad-44c5-b52a-d67294d4ef49
wrah5h,betterave,65.0,80,15.0,0.005833816991665121,https://www.myfoodrepo.org/api/v1/subjects/wrah5h/dish_media/bba5cf64-1d08-40cb-bc6c-bfdd2a7c2116
ppf8hc,lapin en chocolat,20.0,35,15.0,0.0017950206128200372,https://www.myfoodrepo.org/api/v1/subjects/ppf8hc/dish_media/efa24582-ec19-4e2a-99d8-93a6c983a4b0
8japfq,yaourt nature,110.0,125,15.0,0.009872613370510205,https://www.myfoodrepo.org/api/v1/subjects/8japfq/dish_media/27412ae9-0518-40cf-8c72-9f1476685c3b
r3bub9,pain bis,45.0,60,15.0,0.004038796378845084,https://www.myfoodrepo.org/api/v1/subjects/r3bub9/dish_media/f07a0774-2ab0-4231-b431-1d5f34d84b29
8japfq,salade verte,25.0,40,15.0,0.0022437757660250467,https://www.myfoodrepo.org/api/v1/subjects/8japfq/dish_media/762d78e1-34d1-4942-b2a4-1094509831e3
2ahgvr,sauce salade moutarde,30.0,15,15.0,0.0026925309192300556,https://www.myfoodrepo.org/api/v1/subjects/2ahgvr/dish_media/ae2d8a61-c883-4db2-8299-53902ff3beb6
xjvrtk,vinaigre,20.0,5,15.0,0.0017950206128200372,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/1fa390c1-9169-42c0-abbd-3aa6e1a5c90b
xjvrtk,vinaigre,20.0,5,15.0,0.0017950206128200372,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/59e31b5a-2c5c-48e7-b889-58ed408a3a0a
p96w4a,lard,10.0,25,15.0,0.0008975103064100186,https://www.myfoodrepo.org/api/v1/subjects/p96w4a/dish_media/7bd6e67d-b1ca-42e4-a5ca-713b7fadda27
wrah5h,glace au chocolat,45.0,60,15.0,0.004038796378845084,https://www.myfoodrepo.org/api/v1/subjects/wrah5h/dish_media/c3674822-e64d-427a-b1d2-13d5c2c45553
2ahgvr,haricots coco,135.0,120,15.0,0.012116389136535252,https://www.myfoodrepo.org/api/v1/subjects/2ahgvr/dish_media/128345aa-69cb-4443-a341-a6ad045a7753
r3bub9,wrap,55.0,70,15.0,0.004936306685255102,https://www.myfoodrepo.org/api/v1/subjects/r3bub9/dish_media/b1c79503-9afe-45a3-9889-94724bfcf2b2
wrah5h,sirop,15.0,30,15.0,0.0013462654596150278,https://www.myfoodrepo.org/api/v1/subjects/wrah5h/dish_media/430eb052-fb0e-4c31-bd54-a9567a305cff
xjvrtk,noisettes,15.0,30,15.0,0.0013462654596150278,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/b56e7e66-4b86-42c7-99d3-367b89841444
8japfq,épinards frais,15.0,30,15.0,0.0013462654596150278,https://www.myfoodrepo.org/api/v1/subjects/8japfq/dish_media/90f80380-51b1-4945-89c0-35931c2cbfa2
m4egh2,chocolat,35.0,20,15.0,0.003141286072435065,https://www.myfoodrepo.org/api/v1/subjects/m4egh2/dish_media/df140f7d-5265-4655-8b3d-e85506541084
8japfq,tomme panée,65.0,80,15.0,0.005833816991665121,https://www.myfoodrepo.org/api/v1/subjects/8japfq/dish_media/2e76dcaa-79fd-45b4-8c87-0be36b966ae2
6fwmw2,pomme,165.0,180,15.0,0.014808920055765307,https://www.myfoodrepo.org/api/v1/subjects/6fwmw2/dish_media/215ff85d-c1bb-48f2-baa6-e24f49f58253
xjvrtk,chocolat en poudre,10.0,25,15.0,0.0008975103064100186,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/11dfd510-3d09-4303-a656-a0d11abf913a
2ahgvr,sauce andalouse,6.0,20,14.0,0.0005026057715896104,https://www.myfoodrepo.org/api/v1/subjects/2ahgvr/dish_media/5b8a0853-ecc4-4015-bc9a-2b50766f873a
6fwmw2,maïs,164.0,150,14.0,0.013737891090116017,https://www.myfoodrepo.org/api/v1/subjects/6fwmw2/dish_media/5b084bce-29b9-4443-8541-614869ed5d93
p8a2w5,tarte aux fraises,164.0,150,14.0,0.013737891090116017,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/7b64b358-b611-4155-8e79-6f3ce5b4f11a
p96w4a,tête de choco,11.0,25,14.0,0.0009214439145809524,https://www.myfoodrepo.org/api/v1/subjects/p96w4a/dish_media/5b6dcedb-af2e-48c3-b8ce-1c80e849bed5
m4egh2,poulet + sauce curry,106.0,120,14.0,0.00887936863141645,https://www.myfoodrepo.org/api/v1/subjects/m4egh2/dish_media/1be0c018-c909-437a-bb34-9818f24a9b6a
8japfq,fromage à raclette,54.0,40,14.0,0.004523451944306494,https://www.myfoodrepo.org/api/v1/subjects/8japfq/dish_media/44d0a803-466a-4e3e-88da-a7da1ce71027
m4egh2,kiwi,11.0,25,14.0,0.0009214439145809524,https://www.myfoodrepo.org/api/v1/subjects/m4egh2/dish_media/5350f0cd-e92a-44fc-9770-13b4bcca327e
ppf8hc,chocolat noir,29.0,15,14.0,0.002429261229349784,https://www.myfoodrepo.org/api/v1/subjects/ppf8hc/dish_media/1f4e4ef5-f0c4-469c-a2fc-e3f2687ba01f
wrah5h,"sauce blanche (crème, moutarde)",26.0,40,14.0,0.0021779583435549785,https://www.myfoodrepo.org/api/v1/subjects/wrah5h/dish_media/f727ac79-973e-4b92-8f2b-cda94222d4a7
2ahgvr,brochette de boeuf,76.0,90,14.0,0.006366339773468399,https://www.myfoodrepo.org/api/v1/subjects/2ahgvr/dish_media/5b8a0853-ecc4-4015-bc9a-2b50766f873a
wrah5h,"porridge (avoine, lait d'amande)",186.0,200,14.0,0.015580778919277923,https://www.myfoodrepo.org/api/v1/subjects/wrah5h/dish_media/97652ee3-3e16-4d7d-bafa-ffb83df2257c
p8a2w5,tomates,64.0,50,14.0,0.005361128230289178,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/f868b1f6-81b3-484e-96bf-327209241f0e
ppf8hc,poulet,64.0,50,14.0,0.005361128230289178,https://www.myfoodrepo.org/api/v1/subjects/ppf8hc/dish_media/0f125347-e590-4f41-ba0e-ffd810afad09
wrah5h,mozzarella,54.0,40,14.0,0.004523451944306494,https://www.myfoodrepo.org/api/v1/subjects/wrah5h/dish_media/1550c506-8c95-461f-b658-8f427dc2a0af
wrah5h,saumon fumé,26.0,40,14.0,0.0021779583435549785,https://www.myfoodrepo.org/api/v1/subjects/wrah5h/dish_media/1876b0b6-568d-4583-8186-073df252e6c9
p8a2w5,pommes de terre,136.0,150,14.0,0.011392397489364502,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/9db1412f-0390-4151-9d81-2b27a4f9a0d9
ppf8hc,pain au céréales,94.0,80,14.0,0.00787415708823723,https://www.myfoodrepo.org/api/v1/subjects/ppf8hc/dish_media/23166ad4-f303-46da-ab59-6d3b8943e904
wrah5h,olives,16.0,30,14.0,0.0013402820575722945,https://www.myfoodrepo.org/api/v1/subjects/wrah5h/dish_media/fcf4b7f7-6426-46b7-94d2-af87390ce037
r3bub9,salade verte,29.0,15,14.0,0.002429261229349784,https://www.myfoodrepo.org/api/v1/subjects/r3bub9/dish_media/5e942727-dc2e-49f9-b9fb-20d0899c8e57
p8a2w5,noix de cajou,11.0,25,14.0,0.0009214439145809524,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/bd99deaa-eaeb-48ad-b51c-7622ec9105b2
p96w4a,fromage de brebis/chèvre (2 bouts),16.0,30,14.0,0.0013402820575722945,https://www.myfoodrepo.org/api/v1/subjects/p96w4a/dish_media/a11463a4-ab51-4b83-a55f-d4edfb527b13
8japfq,chocolat noir aux amandes,26.0,40,14.0,0.0021779583435549785,https://www.myfoodrepo.org/api/v1/subjects/8japfq/dish_media/a61a00f7-22fd-434e-86f6-9910276517cb
8japfq,chocolat noir ovomaltine,26.0,40,14.0,0.0021779583435549785,https://www.myfoodrepo.org/api/v1/subjects/8japfq/dish_media/249e64ad-2ecb-47e4-9ec9-007252e6b366
r3bub9,tomates,73.0,60,13.0,0.005678248538554051,https://www.myfoodrepo.org/api/v1/subjects/r3bub9/dish_media/b1c79503-9afe-45a3-9889-94724bfcf2b2
p96w4a,brie,12.0,25,13.0,0.0009334107186664193,https://www.myfoodrepo.org/api/v1/subjects/p96w4a/dish_media/a11463a4-ab51-4b83-a55f-d4edfb527b13
p8a2w5,chips,27.0,40,13.0,0.0021001741169994433,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/2f23dc6a-6f01-46a7-a4fd-623e4f92c1ea
p8a2w5,charcuterie poulet rôti,27.0,40,13.0,0.0021001741169994433,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/9e3bfdbf-2b6e-41be-93ee-6610250b8c4e
p96w4a,fromage (etivaz),12.0,25,13.0,0.0009334107186664193,https://www.myfoodrepo.org/api/v1/subjects/p96w4a/dish_media/a11463a4-ab51-4b83-a55f-d4edfb527b13
r3bub9,oeuf,37.0,50,13.0,0.002878016382554793,https://www.myfoodrepo.org/api/v1/subjects/r3bub9/dish_media/b1c79503-9afe-45a3-9889-94724bfcf2b2
ppf8hc,salade verte,37.0,50,13.0,0.002878016382554793,https://www.myfoodrepo.org/api/v1/subjects/ppf8hc/dish_media/39735aa7-25e8-4fa6-8b04-baa236c06a84
m4egh2,framboises,37.0,50,13.0,0.002878016382554793,https://www.myfoodrepo.org/api/v1/subjects/m4egh2/dish_media/1f732396-f9f9-451f-bb51-ade259131e78
p96w4a,cake maison,77.0,90,13.0,0.0059893854447761906,https://www.myfoodrepo.org/api/v1/subjects/p96w4a/dish_media/eb2c9033-9784-4cf3-8cf9-159f8bfefd19
ppf8hc,pesto,53.0,40,13.0,0.004122564007443352,https://www.myfoodrepo.org/api/v1/subjects/ppf8hc/dish_media/7c7d7932-0ffe-47e1-83e9-2289044511e5
ppf8hc,compote de pomme,103.0,90,13.0,0.008011775335220099,https://www.myfoodrepo.org/api/v1/subjects/ppf8hc/dish_media/e8b225c0-ce21-4bb4-8fe3-bd745d08045b
ppf8hc,jus d'orange,137.0,150,13.0,0.010656439038108288,https://www.myfoodrepo.org/api/v1/subjects/ppf8hc/dish_media/f697ce48-4742-4e58-a44b-67e563c6653a
8japfq,cookie,47.0,60,13.0,0.0036558586481101425,https://www.myfoodrepo.org/api/v1/subjects/8japfq/dish_media/957d68a9-f6f0-4c22-9da8-5d4457f515e5
wrah5h,avocat,67.0,80,13.0,0.005211543179220841,https://www.myfoodrepo.org/api/v1/subjects/wrah5h/dish_media/bba5cf64-1d08-40cb-bc6c-bfdd2a7c2116
ppf8hc,pâte à tartiner,12.0,25,13.0,0.0009334107186664193,https://www.myfoodrepo.org/api/v1/subjects/ppf8hc/dish_media/4d9a4b7e-8056-4eb6-b4ed-b84851a08872
wrah5h,sauce vinaigrette,28.0,15,13.0,0.0021779583435549785,https://www.myfoodrepo.org/api/v1/subjects/wrah5h/dish_media/712f4686-2c54-47d3-a8f2-811e15f6e76b
8japfq,chips vaya beans,63.0,50,13.0,0.004900406272998701,https://www.myfoodrepo.org/api/v1/subjects/8japfq/dish_media/b5ebde1f-ec96-4028-b545-b7a1679f39c5
8japfq,gâteau aux amandes,72.0,85,13.0,0.005600464311998516,https://www.myfoodrepo.org/api/v1/subjects/8japfq/dish_media/94cbdf44-cfe4-4ad0-a930-e8769f6ee9ed
8japfq,noix,12.0,25,13.0,0.0009334107186664193,https://www.myfoodrepo.org/api/v1/subjects/8japfq/dish_media/8a7014ed-414a-4004-8620-5c06cd3d766a
p96w4a,salade verte,17.0,30,13.0,0.001322331851444094,https://www.myfoodrepo.org/api/v1/subjects/p96w4a/dish_media/fab584a3-42d9-4217-a493-ec0d71878e56
p8a2w5,jus mangue orange,237.0,250,13.0,0.01843486169366178,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/6ffe6575-1698-4b51-8e82-4b8c8eb89668
m4egh2,carottes,38.0,25,13.0,0.002955800609110328,https://www.myfoodrepo.org/api/v1/subjects/m4egh2/dish_media/768d6aed-623c-4cfb-8f4e-e33da1f18a76
wrah5h,fraises,77.0,90,13.0,0.0059893854447761906,https://www.myfoodrepo.org/api/v1/subjects/wrah5h/dish_media/c73a766e-70bf-435f-b53a-6b981cf634e3
8japfq,pain aux graines,47.0,60,13.0,0.0036558586481101425,https://www.myfoodrepo.org/api/v1/subjects/8japfq/dish_media/8cc023af-a7ff-499f-8a9b-454ef2e943ae
wrah5h,thé froid maison,363.0,350,13.0,0.028235674239659187,https://www.myfoodrepo.org/api/v1/subjects/wrah5h/dish_media/d4021afa-7ac3-4e6b-9e0e-5e1a54425f70
wrah5h,"salade de carotte, mais, tomates",133.0,120,13.0,0.010345302131886149,https://www.myfoodrepo.org/api/v1/subjects/wrah5h/dish_media/a7f54de1-9b6e-4edf-8f1f-0df19f00ceb0
wrah5h,pain,47.0,60,13.0,0.0036558586481101425,https://www.myfoodrepo.org/api/v1/subjects/wrah5h/dish_media/c4d2e0f7-71f7-4e23-bc37-43a0aff738da
p8a2w5,oeuf fris,107.0,120,13.0,0.00832291224144224,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/c68fefbc-cbb5-416b-9841-87bdfa83de36
m4egh2,nutella,33.0,20,13.0,0.0025668794763326532,https://www.myfoodrepo.org/api/v1/subjects/m4egh2/dish_media/de49c7bb-3bb4-426d-a1fd-4e343af4a98c
m4egh2,banane,77.0,90,13.0,0.0059893854447761906,https://www.myfoodrepo.org/api/v1/subjects/m4egh2/dish_media/f218b781-84b2-41d2-b7fe-b01c9a162f8a
ppf8hc,torsade au pépite de chocolat,63.0,75,12.0,0.004523451944306494,https://www.myfoodrepo.org/api/v1/subjects/ppf8hc/dish_media/3432c942-e94f-40d9-a2cb-20a8b9316883
xjvrtk,oeuf mollet,38.0,50,12.0,0.0027284313314864567,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/6c348fb5-1e65-429a-959a-d2b13d5aeb82
6fwmw2,maïs en boîte,102.0,90,12.0,0.007323684100305752,https://www.myfoodrepo.org/api/v1/subjects/6fwmw2/dish_media/4198fd55-f46c-4b22-a0ab-215e7f648628
wrah5h,pâte à tartiner au chocolat,8.0,20,12.0,0.0005744065961024119,https://www.myfoodrepo.org/api/v1/subjects/wrah5h/dish_media/d73cd6ee-bf84-428a-a927-a802d8037218
wrah5h,graines de chia,8.0,20,12.0,0.0005744065961024119,https://www.myfoodrepo.org/api/v1/subjects/wrah5h/dish_media/c34091b7-c42f-4e93-ae39-bb28aa3b7819
wrah5h,pomme,138.0,150,12.0,0.009908513782766606,https://www.myfoodrepo.org/api/v1/subjects/wrah5h/dish_media/6b584efc-e8bb-46a4-8a19-5e1cc53e7527
xjvrtk,oeufs au plat,108.0,120,12.0,0.00775448904738256,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/9a7e23e7-c9f8-435c-82bc-ed9c821421ad
p96w4a,café au lait,238.0,250,12.0,0.017088596234046755,https://www.myfoodrepo.org/api/v1/subjects/p96w4a/dish_media/3f5d416b-d714-406e-b741-79162c7b5865
2ahgvr,gyozas végétariens (3 pièces),63.0,75,12.0,0.004523451944306494,https://www.myfoodrepo.org/api/v1/subjects/2ahgvr/dish_media/c9826c1c-42e1-4363-9dcc-cf68d7642c4e
2ahgvr,pain,28.0,40,12.0,0.0020104230863584416,https://www.myfoodrepo.org/api/v1/subjects/2ahgvr/dish_media/6b1cc73c-e22b-4132-970e-e37910b8b407
p96w4a,canapé au saumon,23.0,35,12.0,0.0016514189637944342,https://www.myfoodrepo.org/api/v1/subjects/p96w4a/dish_media/7258b52f-5aff-4a96-9e46-08cccb80fa0b
wrah5h,tortelloni ricotta et épinards,188.0,200,12.0,0.01349855500840668,https://www.myfoodrepo.org/api/v1/subjects/wrah5h/dish_media/df169d57-7daa-4fa4-b2f7-33365a99af37
wrah5h,kiwi,38.0,50,12.0,0.0027284313314864567,https://www.myfoodrepo.org/api/v1/subjects/wrah5h/dish_media/44dced6c-1e38-4273-850f-0c8ac1916cdf
p96w4a,radis,18.0,30,12.0,0.0012924148412304269,https://www.myfoodrepo.org/api/v1/subjects/p96w4a/dish_media/7bd6e67d-b1ca-42e4-a5ca-713b7fadda27
xjvrtk,café au lait,288.0,300,12.0,0.02067863745968683,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/0592d652-f532-481b-9c12-69365d51bae7
p96w4a,salami,13.0,25,12.0,0.0009334107186664193,https://www.myfoodrepo.org/api/v1/subjects/p96w4a/dish_media/7bd6e67d-b1ca-42e4-a5ca-713b7fadda27
m4egh2,pâtes,192.0,180,12.0,0.013785758306457885,https://www.myfoodrepo.org/api/v1/subjects/m4egh2/dish_media/768d6aed-623c-4cfb-8f4e-e33da1f18a76
2ahgvr,chèvres chauds,48.0,60,12.0,0.0034464395766144714,https://www.myfoodrepo.org/api/v1/subjects/2ahgvr/dish_media/1f9fee78-9967-4275-a8a5-59ec89cbbc67
ppf8hc,poivrons,18.0,30,12.0,0.0012924148412304269,https://www.myfoodrepo.org/api/v1/subjects/ppf8hc/dish_media/3c9a53ea-be1d-4421-a631-450c4263e07a
8japfq,hummous,42.0,30,12.0,0.0030156346295376626,https://www.myfoodrepo.org/api/v1/subjects/8japfq/dish_media/0bd218b2-a4c6-4605-8737-2055d3040f25
m4egh2,concombre,28.0,40,12.0,0.0020104230863584416,https://www.myfoodrepo.org/api/v1/subjects/m4egh2/dish_media/7ff5fe61-b9cd-45c6-8df8-44a690a86b0c
2ahgvr,crème de marrons,13.0,25,12.0,0.0009334107186664193,https://www.myfoodrepo.org/api/v1/subjects/2ahgvr/dish_media/6b1cc73c-e22b-4132-970e-e37910b8b407
p8a2w5,lait dans le café,62.0,50,12.0,0.004451651119793692,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/1761d954-a2f9-48f1-b3ea-35ac22f6820c
xjvrtk,pomme,192.0,180,12.0,0.013785758306457885,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/d130b57d-355f-4a62-bd0b-21090532c912
wrah5h,sauce vinaigrette,27.0,15,12.0,0.00193862226184564,https://www.myfoodrepo.org/api/v1/subjects/wrah5h/dish_media/bba5cf64-1d08-40cb-bc6c-bfdd2a7c2116
6fwmw2,salade de pomme de terre,108.0,120,12.0,0.00775448904738256,https://www.myfoodrepo.org/api/v1/subjects/6fwmw2/dish_media/1a96e805-fc15-4295-90a7-73a41fcb683f
ppf8hc,gruyère,13.0,25,12.0,0.0009334107186664193,https://www.myfoodrepo.org/api/v1/subjects/ppf8hc/dish_media/4d4e6539-b86f-4019-b2aa-0c15dbce0667
wrah5h,pépites de chocolat,9.0,20,11.0,0.0005923568022306123,https://www.myfoodrepo.org/api/v1/subjects/wrah5h/dish_media/c0fb0561-9aaf-42ef-b18e-2677b0c8f7d7
r3bub9,sauce oignons,29.0,40,11.0,0.001908705251631973,https://www.myfoodrepo.org/api/v1/subjects/r3bub9/dish_media/d936efff-6fc8-4d66-8681-db5d7fd4f9c4
p96w4a,tomme fleurette,14.0,25,11.0,0.0009214439145809524,https://www.myfoodrepo.org/api/v1/subjects/p96w4a/dish_media/a11463a4-ab51-4b83-a55f-d4edfb527b13
p8a2w5,houmous,51.0,40,11.0,0.0033566885459734696,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/c03e9bce-c9d5-45d6-ae2b-3e5d25ff8129
p96w4a,radis,19.0,30,11.0,0.0012505310269312925,https://www.myfoodrepo.org/api/v1/subjects/p96w4a/dish_media/ea5f58cc-2c17-4ecc-ad47-54141658e911
ppf8hc,pâte à tartiner au chocolat,19.0,30,11.0,0.0012505310269312925,https://www.myfoodrepo.org/api/v1/subjects/ppf8hc/dish_media/4d1a0ceb-44d4-4b29-a078-882c95362816
r3bub9,tomates,56.0,45,11.0,0.0036857756583238096,https://www.myfoodrepo.org/api/v1/subjects/r3bub9/dish_media/5e942727-dc2e-49f9-b9fb-20d0899c8e57
p96w4a,poulet,71.0,60,11.0,0.0046730369953748305,https://www.myfoodrepo.org/api/v1/subjects/p96w4a/dish_media/f57e0ec8-3670-4090-ba32-233b99bdb475
p96w4a,sauce,41.0,30,11.0,0.002698514321272789,https://www.myfoodrepo.org/api/v1/subjects/p96w4a/dish_media/f57e0ec8-3670-4090-ba32-233b99bdb475
wrah5h,brocolis à la vapeur,101.0,90,11.0,0.0066475596694768714,https://www.myfoodrepo.org/api/v1/subjects/wrah5h/dish_media/ce120f4a-1a53-4927-a9d6-931d184144e7
p96w4a,nutella,4.0,15,11.0,0.0002632696898802721,https://www.myfoodrepo.org/api/v1/subjects/p96w4a/dish_media/9c8dd558-21eb-4150-a872-af92749663ff
p96w4a,tartine mélasse + beurre,39.0,50,11.0,0.0025668794763326532,https://www.myfoodrepo.org/api/v1/subjects/p96w4a/dish_media/c9db26cc-13d6-4355-97a6-2355ea46cf42
p96w4a,thé,189.0,200,11.0,0.012439492846842858,https://www.myfoodrepo.org/api/v1/subjects/p96w4a/dish_media/cdb158f4-11fe-46ca-b597-c1898b559d58
p8a2w5,thé au chanvre,261.0,250,11.0,0.017178347264687758,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/bbce7865-d72c-4095-a722-1c93b4b47e21
p8a2w5,"salade(salade verte, tomate, oignon, vinaigrette)",91.0,80,11.0,0.0059893854447761906,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/f34ff5fd-65d3-40a7-b440-cf05db977130
wrah5h,avocat,39.0,50,11.0,0.0025668794763326532,https://www.myfoodrepo.org/api/v1/subjects/wrah5h/dish_media/19a2e7b0-7aad-44c5-b52a-d67294d4ef49
8japfq,pousses de graines,29.0,40,11.0,0.001908705251631973,https://www.myfoodrepo.org/api/v1/subjects/8japfq/dish_media/b233fd7c-865a-4287-818f-8d4fe868585e
ppf8hc,gâche aux pépites de chocolat,34.0,45,11.0,0.002237792363982313,https://www.myfoodrepo.org/api/v1/subjects/ppf8hc/dish_media/3e950079-7a1b-4f10-9f6f-40a4fd6131a7
wrah5h,fromage râpé,14.0,25,11.0,0.0009214439145809524,https://www.myfoodrepo.org/api/v1/subjects/wrah5h/dish_media/df169d57-7daa-4fa4-b2f7-33365a99af37
p8a2w5,yogourt nature avec coulis passion (perle de lait),109.0,120,11.0,0.007174099049237415,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/62774903-1b54-493b-9f6e-2c084eaf3ef5
p8a2w5,fraises avec sucre,169.0,180,11.0,0.011123144397441498,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/2552a096-42ab-4f6b-a34f-8f011d1ec91e
wrah5h,compote pomme,39.0,50,11.0,0.0025668794763326532,https://www.myfoodrepo.org/api/v1/subjects/wrah5h/dish_media/1c8bc1a8-fbe8-4520-b82e-b07adc59e499
2ahgvr,chou romanesco,74.0,85,11.0,0.004870489262785035,https://www.myfoodrepo.org/api/v1/subjects/2ahgvr/dish_media/5540e99f-84bd-4971-a7b2-caab6b4282bb
p96w4a,demi croissant,14.0,25,11.0,0.0009214439145809524,https://www.myfoodrepo.org/api/v1/subjects/p96w4a/dish_media/a7d36c03-057f-474b-9b76-5296d4f9faef
8japfq,tapenade olive noire,9.0,20,11.0,0.0005923568022306123,https://www.myfoodrepo.org/api/v1/subjects/8japfq/dish_media/8cc023af-a7ff-499f-8a9b-454ef2e943ae
p96w4a,nutella,4.0,15,11.0,0.0002632696898802721,https://www.myfoodrepo.org/api/v1/subjects/p96w4a/dish_media/6b14a3f8-bfc1-4e9d-9ce7-f884774afb59
ppf8hc,jus d'orange,211.0,200,11.0,0.013887476141184355,https://www.myfoodrepo.org/api/v1/subjects/ppf8hc/dish_media/b3367551-bdba-49c7-bdbb-d616a8ab8b2c
ppf8hc,quiche lorraine,161.0,150,11.0,0.010596605017680952,https://www.myfoodrepo.org/api/v1/subjects/ppf8hc/dish_media/ff685db2-7bab-4f77-b596-fb10a8287f84
p8a2w5,céréales,51.0,40,11.0,0.0033566885459734696,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/fd55317a-e792-439f-bff1-811093d38657
r3bub9,cornichons,9.0,20,11.0,0.0005923568022306123,https://www.myfoodrepo.org/api/v1/subjects/r3bub9/dish_media/b1cddb5b-7db0-4fb4-9340-d84cd4187243
xjvrtk,bricelet,10.0,20,10.0,0.0005983402042733458,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/c8edce3c-1710-40c6-ae70-177b390abc3e
ppf8hc,pâte à tartiner au chocolat,20.0,30,10.0,0.0011966804085466916,https://www.myfoodrepo.org/api/v1/subjects/ppf8hc/dish_media/bb3c4df3-02a6-4c3c-ba00-f82398617f07
2ahgvr,miel,5.0,15,10.0,0.0002991701021366729,https://www.myfoodrepo.org/api/v1/subjects/2ahgvr/dish_media/aa859e5b-563f-472c-9914-036722ebf60e
xjvrtk,miel,15.0,5,10.0,0.0008975103064100186,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/7d1aaf24-b020-4315-aa15-db38f40e72be
ppf8hc,salade verte,30.0,40,10.0,0.0017950206128200372,https://www.myfoodrepo.org/api/v1/subjects/ppf8hc/dish_media/2d798449-e3c7-4b6e-9f74-d788f51b5ce7
