id,00_MSG_00_TEXT,00_MSG_01_IMAGE,00_MSG_02_TEXT
318,café au lait,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/c9d20bd5-19ec-4cce-bf4a-dcf1df2064fe,café au lait
319,pain au lait,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/37bfcf23-9f55-4b85-856b-c70b3af5b56c,pain au lait
320,café au lait,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/542c5810-da93-4c91-96b1-04979dc1e028,café au lait
321,café au lait,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/4f17096f-878b-4dd8-b909-b2cc438746e7,café au lait
322,café au lait,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/9dd36be5-675b-413d-9c5f-f674c11e3fc6,café au lait
323,"iced coffee, eau au citron ",https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/8ba6bd26-d99a-47da-bfd1-70dc4988ada4,eau au citron 
324,café au lait,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/0592d652-f532-481b-9c12-69365d51bae7,café au lait
325,thé froid zero,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/38766a97-afd1-4bf2-b53d-ad1e0a1e52e8,thé froid zero
326,café au lait,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/197e0288-fa6f-45dc-9228-bdc58780ac7b,café au lait
327,"mangue, café",https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/a0191f87-2446-43b8-a520-d8ed6436baf3,café
